Diagnostics/NewCompletedTrajs,Diagnostics/StepsInTrajWindow,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Length/Average,Length/Std,Length/Median,Length/Min,Length/Max,EpExtrinsicReward/Average,EpExtrinsicReward/Std,EpExtrinsicReward/Median,EpExtrinsicReward/Min,EpExtrinsicReward/Max,EpNonzeroExtrinsicRewards/Average,EpNonzeroExtrinsicRewards/Std,EpNonzeroExtrinsicRewards/Median,EpNonzeroExtrinsicRewards/Min,EpNonzeroExtrinsicRewards/Max,EpDiscountedExtrinsicReward/Average,EpDiscountedExtrinsicReward/Std,EpDiscountedExtrinsicReward/Median,EpDiscountedExtrinsicReward/Min,EpDiscountedExtrinsicReward/Max,EpAveExtrinsicReward/Average,EpAveExtrinsicReward/Std,EpAveExtrinsicReward/Median,EpAveExtrinsicReward/Min,EpAveExtrinsicReward/Max,GameScore/Average,GameScore/Std,GameScore/Median,GameScore/Min,GameScore/Max,return_/Average,return_/Std,return_/Median,return_/Min,return_/Max,intrinsic_rewards/Average,intrinsic_rewards/Std,intrinsic_rewards/Median,intrinsic_rewards/Min,intrinsic_rewards/Max,valpred/Average,valpred/Std,valpred/Median,valpred/Min,valpred/Max,advantage/Average,advantage/Std,advantage/Median,advantage/Min,advantage/Max,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,pi_loss/Average,pi_loss/Std,pi_loss/Median,pi_loss/Min,pi_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,entropy_loss/Average,entropy_loss/Std,entropy_loss/Median,entropy_loss/Min,entropy_loss/Max,inv_loss/Average,inv_loss/Std,inv_loss/Median,inv_loss/Min,inv_loss/Max,forward_loss/Average,forward_loss/Std,forward_loss/Median,forward_loss/Min,forward_loss/Max,reward_total_std/Average,reward_total_std/Std,reward_total_std/Median,reward_total_std/Min,reward_total_std/Max,curiosity_loss/Average,curiosity_loss/Std,curiosity_loss/Median,curiosity_loss/Min,curiosity_loss/Max,gradNorm/Average,gradNorm/Std,gradNorm/Median,gradNorm/Min,gradNorm/Max,entropy/Average,entropy/Std,entropy/Median,entropy/Min,entropy/Max,perplexity/Average,perplexity/Std,perplexity/Median,perplexity/Min,perplexity/Max,rand_dummy_logging/Average,rand_dummy_logging/Std,rand_dummy_logging/Median,rand_dummy_logging/Min,rand_dummy_logging/Max,art_num_classes/Average,art_num_classes/Std,art_num_classes/Median,art_num_classes/Min,art_num_classes/Max,kohonen_dw/Average,kohonen_dw/Std,kohonen_dw/Median,kohonen_dw/Min,kohonen_dw/Max
5,105105,1374,334.4578378200531,110000,44,4125,242.13835926100433,9.080188472287663,3.0,3.0,2388.75,1157.4126,2247.5,776.0,6063.0,0.045454547,0.2980654,0.0,0.0,2.0,0.045454547,0.2980654,0.0,0.0,2.0,3.620102e-19,2.3738595e-18,0.0,0.0,1.5928448e-17,1.127345e-05,7.392496e-05,0.0,0.0,0.0004960318,6.818182,44.7098,0.0,0.0,300.0,3.929517,0.38762477,3.942197,2.9498963,5.097299,0.046132363,0.012746997,0.042775538,0.029893115,0.09712858,3.9610708,0.36798823,3.9722855,2.7474482,5.143793,-0.031553924,0.17794593,0.00033868913,-0.72377187,0.30147126,0.14487821,0.44456762,0.008667941,-0.20057271,2.8363507,0.03557058,0.18979205,-0.0005144734,-0.3662607,0.824006,0.111018695,0.27597544,0.004331215,0.00017958555,2.0146773,-0.0017110583,0.00041093864,-0.0015731923,-0.0023793508,-0.0010749475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4338037,2.1892025,0.54843473,0.024728982,14.057891,1.7110583,0.41093862,1.5731922,1.0749475,2.3793507,6.0541916,2.634317,4.8228884,2.930003,10.808872,nan,nan,nan,nan,nan,80.136,1.856207,80.0,77.0,83.0,nan,nan,nan,nan,nan
7,113694,1499,379.5844657421112,120000,51,4500,221.5986538429554,8.309949519110827,3.0,3.0,2229.2942,1159.6602,2048.0,695.0,6063.0,0.039215688,0.27729675,0.0,0.0,2.0,0.039215688,0.27729675,0.0,0.0,2.0,3.1232251e-19,2.208454e-18,0.0,0.0,1.5928448e-17,9.726114e-06,6.8774e-05,0.0,0.0,0.0004960318,5.882353,41.594517,0.0,0.0,300.0,4.9424195,0.97825444,4.9557343,3.0595622,6.619292,0.058670793,0.014309131,0.055565454,0.032385707,0.10477416,4.983027,0.92762053,4.9911947,2.993653,6.5466294,-0.040607743,0.22602344,-0.0005086527,-1.0499883,0.34425277,0.27822456,0.6682866,0.016620666,-0.20882475,3.9909818,0.052896496,0.25154635,0.00028800507,-0.34465832,1.319303,0.2271385,0.43764526,0.024651645,0.00019706569,2.6736724,-0.0018104189,0.00026519859,-0.0019135149,-0.0022104818,-0.0012219365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.385767,2.9969091,1.2704526,0.027829355,19.612993,1.8104187,0.26519856,1.9135149,1.2219365,2.2104816,6.3361473,1.5806125,6.7909117,3.3950322,9.125865,nan,nan,nan,nan,nan,88.472,3.331248,88.0,83.0,95.0,nan,nan,nan,nan,nan
7,126042,1624,428.62409567832947,130000,58,4875,203.91671007726123,7.646876627897297,3.0,3.0,2173.138,1110.2274,1857.0,695.0,6063.0,0.03448276,0.2603391,0.0,0.0,2.0,0.03448276,0.2603391,0.0,0.0,2.0,2.746284e-19,2.073399e-18,0.0,0.0,1.5928448e-17,8.5522715e-06,6.456824e-05,0.0,0.0,0.0004960318,5.172414,39.050858,0.0,0.0,300.0,4.831311,0.65895426,4.850227,2.9583473,6.332127,0.055801354,0.015514952,0.052855063,0.031895358,0.10437071,4.864568,0.6203849,4.8931913,2.9410262,6.321873,-0.03325666,0.23115714,-0.0045776833,-1.032757,0.3499249,0.2439511,0.6824013,0.013736687,-0.21550518,3.6789236,0.0403566,0.24742384,0.0045776838,-0.350488,1.0616499,0.20564817,0.46825314,0.014575213,9.42012e-05,2.6194627,-0.002053651,0.00021034136,-0.0020634437,-0.0023918217,-0.001545279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.3853338,3.1855845,1.2628497,0.03580832,19.836386,2.0536506,0.21034135,2.0634437,1.545279,2.3918216,7.966802,1.5788878,7.876876,4.6930475,10.9336195,nan,nan,nan,nan,nan,99.184,3.020951,99.0,95.0,105.0,nan,nan,nan,nan,nan
5,135623,1749,480.7507963180542,140000,63,5250,191.84026376645824,7.194009891242184,3.0,3.0,2152.746,1077.5536,1885.0,695.0,6063.0,0.031746034,0.2499685,0.0,0.0,2.0,0.031746034,0.2499685,0.0,0.0,2.0,2.528325e-19,1.9908047e-18,0.0,0.0,1.5928448e-17,7.87352e-06,6.199616e-05,0.0,0.0,0.0004960318,4.7619047,37.495266,0.0,0.0,300.0,5.021946,0.5441535,5.0600705,3.2374272,5.9735327,0.055872284,0.01378133,0.05358507,0.033490907,0.090752184,5.0761237,0.4179413,5.084256,3.721891,5.919481,-0.054179132,0.24262732,-0.022864042,-0.98191375,0.4442072,0.2913332,0.7289361,0.024823943,-0.2192352,3.658231,0.06474228,0.26678425,0.02263166,-0.4442072,1.205571,0.22839606,0.48975393,0.012276923,0.00011066244,2.4549224,-0.0018050948,0.00017012682,-0.0018167163,-0.0020615018,-0.0013506184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.578939,3.5349114,1.0205219,0.03960591,18.780762,1.8050947,0.17012683,1.8167162,1.3506184,2.0615017,6.173806,1.0086687,6.1546345,3.8942516,7.8599906,nan,nan,nan,nan,nan,110.488,2.91648,110.0,105.0,115.0,nan,nan,nan,nan,nan
2,138842,1874,532.6113271713257,150000,65,5625,192.82486768777795,7.230932538291673,3.0,3.0,2136.0308,1065.516,1829.0,695.0,6063.0,0.03076923,0.24615386,0.0,0.0,2.0,0.03076923,0.24615386,0.0,0.0,2.0,2.4505306e-19,1.9604249e-18,0.0,0.0,1.5928448e-17,7.631258e-06,6.1050065e-05,0.0,0.0,0.0004960318,4.6153846,36.92308,0.0,0.0,300.0,4.152038,0.4130396,4.1113353,3.133755,5.1473193,0.046697326,0.012355424,0.04417953,0.030193642,0.092364155,4.166862,0.38926685,4.1258073,2.9925756,5.0127788,-0.014822914,0.14197482,-0.00543523,-0.6187466,0.29139304,0.096223205,0.34820035,0.00895938,-0.1663396,1.7779307,0.01919448,0.15275183,0.005407353,-0.29265934,0.6187464,0.07825995,0.21625337,0.0032190406,0.00018234647,1.1643813,-0.0012312345,0.00014444713,-0.0011969847,-0.0015319998,-0.00085895846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.235931,1.9338851,0.5613446,0.03159095,9.613665,1.2312344,0.14444712,1.1969846,0.8589584,1.5319997,3.4648385,0.4981751,3.3128834,2.3612657,4.650737,nan,nan,nan,nan,nan,118.592,1.811501,119.0,115.0,121.0,nan,nan,nan,nan,nan
1,141740,1999,584.7838888168335,160000,66,6000,191.6716313058595,7.187686173969731,3.0,3.0,2147.5757,1061.5017,1857.0,695.0,6063.0,0.030303031,0.24431087,0.0,0.0,2.0,0.030303031,0.24431087,0.0,0.0,2.0,2.4134013e-19,1.9457463e-18,0.0,0.0,1.5928448e-17,7.515633e-06,6.0592953e-05,0.0,0.0,0.0004960318,4.5454545,36.646633,0.0,0.0,300.0,4.114775,0.4185676,4.0770087,2.844071,4.946852,0.04392421,0.011038448,0.040857114,0.030186608,0.07991761,4.116027,0.41152766,4.041522,3.0268104,4.7964377,-0.0012510662,0.1130056,-0.011939438,-0.6304385,0.32611012,0.04652828,0.2589531,0.013592549,-0.1440865,1.971219,0.0034839446,0.11942521,0.01158818,-0.33242056,0.6405669,0.044507798,0.16712852,0.0033772148,0.00023194333,1.3321368,-0.0014634641,0.00045238776,-0.0012330044,-0.002133104,-0.0008553375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9986049,1.4830859,0.52489793,0.030483166,10.239572,1.4634641,0.45238775,1.2330043,0.85533744,2.1331038,4.79008,2.1625855,3.445704,2.352717,8.448987,nan,nan,nan,nan,nan,124.44,1.4051335,125.0,122.0,127.0,nan,nan,nan,nan,nan
4,159330,2124,640.6631214618683,170000,70,6375,178.95736084143527,6.7109010315538224,3.0,3.0,2276.1428,1236.0105,1894.5,695.0,6193.0,0.028571429,0.2373321,0.0,0.0,2.0,0.028571429,0.2373321,0.0,0.0,2.0,2.2754924e-19,1.8901658e-18,0.0,0.0,1.5928448e-17,7.0861684e-06,5.886215e-05,0.0,0.0,0.0004960318,4.285714,35.59982,0.0,0.0,300.0,4.0400696,0.32923558,4.106418,2.379888,4.534753,0.045731027,0.011353899,0.043774724,0.030916745,0.08762348,4.05938,0.26939633,4.059648,3.133408,4.5744467,-0.019310083,0.14908484,-0.0042588217,-0.7535213,0.20110738,0.09849469,0.37475067,0.0057735234,-0.18571289,2.533407,0.025134936,0.16629969,0.0042588213,-0.20127937,0.9715688,0.07514037,0.22066647,0.0044594985,0.00019043779,1.5644505,-0.0017806138,0.00022915693,-0.0018888065,-0.002116244,-0.0013256914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2948915,2.169079,0.5707778,0.04548451,15.198496,1.7806138,0.22915691,1.8888063,1.3256913,2.1162438,6.083815,1.2838776,6.6114755,3.7647917,8.300209,nan,nan,nan,nan,nan,130.032,1.8152069,130.0,127.0,133.0,nan,nan,nan,nan,nan
3,167466,2249,697.610433101654,180000,73,6750,175.6009144602637,6.585034292259889,3.0,3.0,2294.0547,1220.733,1904.0,695.0,6193.0,0.02739726,0.23247343,0.0,0.0,2.0,0.02739726,0.23247343,0.0,0.0,2.0,2.1819792e-19,1.851471e-18,0.0,0.0,1.5928448e-17,6.794956e-06,5.765713e-05,0.0,0.0,0.0004960318,4.109589,34.871025,0.0,0.0,300.0,4.0280976,0.24470717,4.039861,3.139936,4.475499,0.044119883,0.010528249,0.041321896,0.03208942,0.08621108,4.0409737,0.21050254,4.0380025,3.16039,4.5196257,-0.012876655,0.11353245,-0.0154173095,-0.5290988,0.17461948,0.06378026,0.26868865,0.01551286,-0.1438119,1.2914416,0.016640026,0.12320188,0.015443194,-0.1752958,0.5356304,0.049445856,0.15646423,0.0037101326,0.00018751153,0.7863271,-0.0023056206,0.00013217932,-0.0023459091,-0.0024072733,-0.0018944849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0229911,1.5595473,0.52437353,0.078606725,8.142176,2.3056202,0.13217933,2.345909,1.8944848,2.407273,10.111006,1.1647545,10.442861,6.649128,11.103681,nan,nan,nan,nan,nan,135.912,1.5595692,136.0,133.0,138.0,nan,nan,nan,nan,nan
2,172699,2374,756.7557671070099,190000,75,7125,169.07504485636113,6.340314182113543,3.0,3.0,2302.6533,1222.9966,1904.0,695.0,6193.0,0.026666667,0.22939537,0.0,0.0,2.0,0.026666667,0.22939537,0.0,0.0,2.0,2.1237931e-19,1.8269564e-18,0.0,0.0,1.5928448e-17,6.613757e-06,5.689369e-05,0.0,0.0,0.0004960318,4.0,34.4093,0.0,0.0,300.0,4.076668,0.30844206,4.101451,2.9951816,4.621448,0.04552891,0.01257254,0.04359075,0.029209554,0.10753752,4.0800614,0.2956047,4.1016617,2.9464436,4.661515,-0.0033943488,0.14260401,-0.005505315,-0.5993953,0.34673947,0.06860287,0.31153986,0.005456682,-0.15844129,1.5758388,0.0051633604,0.15079933,0.0054216282,-0.35948136,0.6077647,0.06583165,0.18929069,0.0057010017,0.00035279378,1.0037426,-0.002392146,4.6658e-05,-0.0024023387,-0.0024526727,-0.0022982904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3125069,1.8672704,0.63908195,0.07374727,9.755934,2.3921459,0.046657998,2.4023385,2.2982903,2.4526725,10.951216,0.5025796,11.048983,9.994127,11.619508,nan,nan,nan,nan,nan,141.44,1.7362028,141.0,138.0,145.0,nan,nan,nan,nan,nan
3,188730,2499,817.5889408588409,200000,78,7500,164.38399286538956,6.164399732452109,3.0,3.0,2419.6155,1489.2361,2022.0,695.0,10058.0,0.025641026,0.22499911,0.0,0.0,2.0,0.025641026,0.22499911,0.0,0.0,2.0,2.0421087e-19,1.7919427e-18,0.0,0.0,1.5928448e-17,6.3593816e-06,5.5803353e-05,0.0,0.0,0.0004960318,3.8461537,33.74985,0.0,0.0,300.0,4.0973473,0.33120108,4.1109433,3.0484357,4.596265,0.045606975,0.011843562,0.043021686,0.03104062,0.09395327,4.119591,0.30649126,4.148523,2.905676,4.600123,-0.022243708,0.15357807,-0.0035665955,-0.68950707,0.32596618,0.10878644,0.36692518,0.010930955,-0.14781135,1.6878763,0.024382064,0.15864816,0.0067087016,-0.3292846,0.68968254,0.08653093,0.22715187,0.0037950824,0.00012275568,1.00993,-0.0021265598,0.00022066922,-0.0020815493,-0.0023920205,-0.0017043942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3051125,2.072167,0.5557649,0.050847284,10.455793,2.1265595,0.22066918,2.0815492,1.7043941,2.3920205,8.587859,1.8271265,8.017036,5.4980593,10.935609,nan,nan,nan,nan,nan,147.552,1.7998044,148.0,145.0,151.0,nan,nan,nan,nan,nan
2,192976,2624,878.2175233364105,210000,80,7875,164.93870698196918,6.185201511823844,3.0,3.0,2412.2,1484.5957,2022.0,695.0,10058.0,0.025,0.22220483,0.0,0.0,2.0,0.025,0.22220483,0.0,0.0,2.0,1.991056e-19,1.7696894e-18,0.0,0.0,1.5928448e-17,6.2003974e-06,5.5110348e-05,0.0,0.0,0.0004960318,3.75,33.33073,0.0,0.0,300.0,4.0497622,0.33559075,4.0301595,3.1552844,4.6568794,0.044078533,0.011214673,0.041931532,0.028201425,0.08886077,4.0487547,0.32219353,4.0275583,3.3550136,4.696019,0.001006838,0.09449163,-0.00990794,-0.40006605,0.21650898,0.037495602,0.20329426,0.010390788,-0.17648628,1.0621334,0.001274403,0.102243125,0.009883562,-0.21693532,0.4466182,0.038338054,0.12364808,0.0036827228,0.00012755564,0.71473366,-0.0021168534,0.00024082625,-0.002249452,-0.0023690732,-0.001574714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9694746,1.16878,0.54551685,0.08439244,6.861261,2.1168532,0.24082626,2.2494519,1.574714,2.3690732,8.532332,1.8412918,9.483079,4.829531,10.6875305,nan,nan,nan,nan,nan,153.664,1.6343513,154.0,151.0,156.0,nan,nan,nan,nan,nan
5,214763,2749,943.2605347633362,220000,85,8250,153.7444189716642,5.765415711437407,3.0,3.0,2526.6235,1600.1016,2048.0,695.0,10058.0,0.023529412,0.2156506,0.0,0.0,2.0,0.023529412,0.2156506,0.0,0.0,2.0,1.873935e-19,1.7174904e-18,0.0,0.0,1.5928448e-17,5.835668e-06,5.348477e-05,0.0,0.0,0.0004960318,3.5294118,32.347584,0.0,0.0,300.0,3.8801737,0.3954916,3.913945,2.2951536,4.6931467,0.046719838,0.015181531,0.042293422,0.028809583,0.09365879,3.8892913,0.33792937,3.9142277,2.6150756,4.4891305,-0.009117849,0.1524304,-0.011854752,-0.7249967,0.450945,0.11361028,0.41190085,0.012300987,-0.30268472,2.4209392,0.017029583,0.17493297,0.0116716055,-0.45303497,0.96359986,0.098860055,0.26293805,0.003575543,0.00031864378,1.4595873,-0.0022793626,6.169122e-05,-0.0022582286,-0.0023804042,-0.0021542618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4387175,2.2292695,0.5288819,0.055132397,14.802992,2.2793627,0.061691225,2.2582285,2.1542616,2.380404,9.79197,0.6064295,9.569974,8.621706,10.810866,nan,nan,nan,nan,nan,159.112,2.1249602,159.0,156.0,163.0,nan,nan,nan,nan,nan
7,223291,2874,1013.5827906131744,230000,92,8625,142.20249164579383,5.332593436717268,3.0,3.0,2427.0762,1580.6501,1894.5,689.0,10058.0,0.02173913,0.20737807,0.0,0.0,2.0,0.02173913,0.20737807,0.0,0.0,2.0,1.731353e-19,1.651606e-18,0.0,0.0,1.5928448e-17,5.3916497e-06,5.1433068e-05,0.0,0.0,0.0004960318,3.2608695,31.106714,0.0,0.0,300.0,4.5108185,0.8268503,4.636072,2.661674,5.8836393,0.055725988,0.0149110975,0.053890266,0.03088877,0.10409329,4.5532365,0.7412803,4.6618567,2.9499717,5.884858,-0.04241765,0.2576033,0.016505737,-1.1709774,0.3018973,0.27755234,0.7496939,-0.0005099239,-0.20083965,4.3804607,0.053750657,0.2834199,-0.016505737,-0.30479372,1.3474815,0.22591573,0.48613465,0.015406509,7.740448e-05,3.0349245,-0.002114025,0.00013076566,-0.0021211833,-0.002316755,-0.0018555012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.5482993,3.6017237,1.1491203,0.012808713,20.322617,2.1140246,0.13076566,2.1211832,1.8555012,2.3167548,8.360462,1.0732852,8.346982,6.415639,10.145689,nan,nan,nan,nan,nan,167.928,3.0755188,168.0,163.0,174.0,nan,nan,nan,nan,nan
4,228349,2999,1083.2227654457092,240000,96,9000,143.5956865872982,5.384838247023683,3.0,3.0,2378.6355,1565.0612,1831.0,689.0,10058.0,0.020833334,0.20305818,0.0,0.0,2.0,0.020833334,0.20305818,0.0,0.0,2.0,1.6592133e-19,1.6172011e-18,0.0,0.0,1.5928448e-17,5.1669977e-06,5.0361654e-05,0.0,0.0,0.0004960318,3.125,30.458733,0.0,0.0,300.0,4.1062617,0.5798396,4.0255375,2.5106945,5.6278477,0.04762211,0.01284507,0.04480492,0.029279877,0.088115156,4.1312943,0.5569474,4.0177817,3.0208619,5.5758905,-0.025033161,0.18062456,-0.016945848,-0.83059263,0.3891526,0.16774833,0.5514814,0.01770346,-0.17970675,3.846107,0.034127943,0.20372039,0.016856987,-0.3891526,0.9687496,0.1358333,0.371637,0.006473242,0.00030091446,2.892919,-0.0022129011,0.000121980316,-0.0021598462,-0.002431913,-0.0020410593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.8016763,2.7335095,0.70935714,0.0755523,16.362991,2.212901,0.12198031,2.159846,2.0410593,2.431913,9.215561,1.1520902,8.67091,7.7004786,11.38072,nan,nan,nan,nan,nan,176.712,1.8365881,176.0,174.0,180.0,nan,nan,nan,nan,nan
3,239261,3124,1154.5331854820251,250000,99,9375,140.23196041907127,5.258698515715173,3.0,3.0,2416.7778,1587.8527,1833.0,689.0,10058.0,0.02020202,0.19998983,0.0,0.0,2.0,0.02020202,0.19998983,0.0,0.0,2.0,1.6089341e-19,1.5927641e-18,0.0,0.0,1.5928448e-17,5.010422e-06,4.9600636e-05,0.0,0.0,0.0004960318,3.030303,29.998463,0.0,0.0,300.0,3.99778,0.45642582,4.0059247,2.371777,4.7642765,0.045572318,0.01283249,0.040897273,0.029484585,0.09227668,3.9982836,0.4262602,4.0310607,2.7688923,4.7825375,-0.00050354894,0.12337731,-0.0103443405,-0.46751904,0.34562504,0.06622826,0.3124975,0.011074709,-0.23467849,1.7857403,0.005960939,0.1382525,0.010132184,-0.34587416,0.54466605,0.06266541,0.19616799,0.0035427127,0.00015850032,1.2435247,-0.0023980872,6.374506e-05,-0.002401108,-0.0025002537,-0.0022489734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1348141,1.6502347,0.5098219,0.050888974,9.738289,2.398087,0.06374506,2.4011078,2.2489731,2.5002537,11.025117,0.68742037,11.035403,9.482159,12.185656,nan,nan,nan,nan,nan,183.288,1.6580276,183.0,180.0,186.0,nan,nan,nan,nan,nan
3,245972,3249,1227.9868848323822,260000,102,9750,136.14018202544608,5.105256825954228,3.0,3.0,2459.72,1587.3956,1913.5,689.0,10058.0,0.02,0.19899751,0.0,0.0,2.0,0.02,0.19899751,0.0,0.0,2.0,1.5928448e-19,1.5848604e-18,0.0,0.0,1.5928448e-17,4.9603177e-06,4.935455e-05,0.0,0.0,0.0004960318,3.0,29.849623,0.0,0.0,300.0,4.1340623,0.37202168,4.130853,2.6386971,4.818105,0.04559893,0.011974539,0.041699287,0.03082177,0.10658996,4.152976,0.3328422,4.1035404,2.9114468,4.808291,-0.018913554,0.14072964,-0.01739801,-0.52088654,0.2580976,0.097374104,0.37246388,0.018113133,-0.1579291,2.2568223,0.023398262,0.15427339,0.017385075,-0.2649595,0.56007606,0.07645824,0.23838018,0.0031640648,0.00024393872,1.6992582,-0.0024823863,4.0979663e-05,-0.002500224,-0.0025370785,-0.0023600413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2609285,2.0109792,0.55901176,0.05130863,12.612884,2.482386,0.040979665,2.5002239,2.3600411,2.5370784,11.9830065,0.47919813,12.185837,10.606179,12.643192,nan,nan,nan,nan,nan,189.808,1.7283334,190.0,187.0,193.0,nan,nan,nan,nan,nan
3,251070,3374,1300.6058251857758,270000,105,10125,137.7051214371333,5.163942053892499,3.0,3.0,2510.7,1608.6359,2022.0,689.0,10058.0,0.02,0.19899751,0.0,0.0,2.0,0.02,0.19899751,0.0,0.0,2.0,1.5928448e-19,1.5848604e-18,0.0,0.0,1.5928448e-17,4.9603177e-06,4.935455e-05,0.0,0.0,0.0004960318,3.0,29.849623,0.0,0.0,300.0,4.031358,0.326926,4.075698,3.0268369,4.608904,0.0447276,0.010722233,0.04300522,0.029822534,0.084865585,4.0295014,0.3102898,4.0638413,3.0625708,4.62365,0.001856216,0.08761705,-0.007239378,-0.42056194,0.16339792,0.040429823,0.2090725,0.009926267,-0.1373516,1.30185,0.0019051384,0.098476544,0.0077771433,-0.16353533,0.47581595,0.04088077,0.12860806,0.003993719,0.00024373014,0.8289025,-0.002356083,0.00010651886,-0.0023976394,-0.0024920015,-0.0021011378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.84538215,1.1366925,0.50988954,0.050323356,9.738764,2.3560827,0.10651886,2.3976393,2.1011376,2.4920013,10.608744,1.0888243,10.997305,8.176137,12.085445,nan,nan,nan,nan,nan,195.384,1.6138599,195.0,193.0,198.0,nan,nan,nan,nan,nan
2,253557,3499,1377.720412492752,280000,107,10500,129.67715122681244,4.862893171005467,3.0,3.0,2535.57,1621.3555,2123.5,689.0,10058.0,0.02,0.19899751,0.0,0.0,2.0,0.02,0.19899751,0.0,0.0,2.0,1.5928448e-19,1.5848604e-18,0.0,0.0,1.5928448e-17,4.9603177e-06,4.935455e-05,0.0,0.0,0.0004960318,3.0,29.849623,0.0,0.0,300.0,4.1027102,0.30333734,4.193071,2.9611495,4.5062904,0.046171434,0.011582917,0.043497015,0.030049494,0.08883745,4.1113477,0.27633885,4.1614676,3.1635404,4.523004,-0.008637993,0.12899324,-0.009533967,-0.61451995,0.25139827,0.06816869,0.2956071,0.013081601,-0.20178443,1.4914083,0.013512542,0.13787434,0.011712976,-0.2514779,0.6249974,0.056765832,0.17152113,0.0039702067,0.0001774426,0.8984105,-0.0021096896,0.00016103071,-0.0021682552,-0.0022955344,-0.0017720325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0808414,1.5842075,0.51607335,0.04611714,9.196372,2.1096895,0.1610307,2.168255,1.7720324,2.2955341,8.34945,1.2625678,8.743093,5.883853,9.929958,nan,nan,nan,nan,nan,201.312,1.8392,201.0,198.0,205.0,nan,nan,nan,nan,nan
